RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
102001,0,United States,country,,0.6487481933889692,0.6253687582574702,0.5833744497343988,0.5574458315396758,0.5390024254941044,0.5347338298226115,0.5530991100861488,0.5830543038808841,0.603976247307446,0.6243366000032794,0.639707911048982,0.6571266667121819,0.6732188668341929,0.6465944356726738,0.6159601290633504,0.5854389613024293,0.5635721748508645,0.5564346532622076,0.5682491235306248,0.5879180286648227,0.6023627927353832,0.6128362524589387,0.6200531814287781,0.6372069040670633,0.6555910001976117,0.619871471439573,0.5698113795953159,0.5367781084213162,0.5569265183659702,0.5394125275313394,0.5120573628780626,0.49148507665789715,0.47662006139291824,0.4663594877780689,0.4605495677646347,0.4748332368509669,0.48866554177976673,0.4657415032190448,0.4075392173281974,0.3420803843738061,0.30065658205384416,0.2769465811114211,0.2827950401331025,0.3127618190568676,0.34328905451704034,0.3654959716061445,0.3780715624745293,0.38912316369359917,0.40059162172617013,0.36289117613044986,0.3068889928819487,0.2671574908403344,0.26118948199977426,0.28426873318738227,0.3495351625074703,0.42856806168142486,0.4831997327989312,0.5174006062450962,0.5434684413394363,0.5770872739953293,0.6024213651513879,0.5708652980756868,0.5156311243867165,0.4658655335295029,0.4323277417206202,0.4132403103059593,0.4245531550967609,0.4470691407729257,0.4743991882612946,0.49377372928028695,0.5208483384489235,0.5506372186901971,0.5737454271272585,0.54361506967477,0.5054960276235988,0.47509474942103636,0.4574192265555248,0.4540545299797494,0.47312000128095305,0.501988116532001,0.5179072462102713,0.5288221342447718,0.5424413483239772,0.5676154765675286,0.5927532786560482,0.5653860670597771,0.5365669401640984,0.5023789606929304,0.4907996187120673,0.4959481424906488,0.5187773201906584,0.544634489705767,0.5607250546469333,0.568011398677243,0.5742640713395339,0.5949833732781141,0.6186742742070818
394913,1,"New York, NY",msa,NY,0.6844399731723675,0.6977532852903773,0.6782367233599444,0.6620341124447252,0.6596908442330559,0.6230256898192198,0.6224548049476689,0.6339021988841483,0.6563229118058796,0.6773911140293281,0.6960096735187424,0.6938126681340181,0.7141571685662867,0.7253774263120057,0.7109118086696562,0.6888950124001102,0.6700723712217965,0.6585851275556359,0.6460597826086957,0.6600504625735912,0.6885856079404467,0.6873517786561265,0.6969125618666038,0.6894234937147811,0.7102229054573405,0.7198813056379822,0.6823338735818476,0.6323900252171477,0.6375321336760925,0.6464954288202003,0.5934106386894902,0.5247334123222749,0.5033147706178732,0.4804180682364248,0.48031496062992124,0.4863582443653618,0.5092674315975286,0.522993931220499,0.5252428348722868,0.4791587482579501,0.42647621476852443,0.38615683467948064,0.3666063637331063,0.3752183293948423,0.4016812865497076,0.4274476582355077,0.4270213047505624,0.4397665694039183,0.44818785094435937,0.46427480916030534,0.43090600078441627,0.3649249583101723,0.3369849964277209,0.31230095541401276,0.31401519092706276,0.3569830318851389,0.3999411129649622,0.4539286495950974,0.46825396825396826,0.5033787934635705,0.5486569084767573,0.5644878048780487,0.5129564193168433,0.4586515028432169,0.4110191412312468,0.35692143238909674,0.34660873762973693,0.35479744136460556,0.35758049797940294,0.3938301282051282,0.3940576230492197,0.4098188893878162,0.4294241573033708,0.4689300411522634,0.42490646712987706,0.3791724350099985,0.36109713135379967,0.3272921108742004,0.3309654504359057,0.3494526517164417,0.3793147532600358,0.39223475140953357,0.39594194730167676,0.41091229838709675,0.43953634085213034,0.45775878811419696,0.43005096169653134,0.39059674502712477,0.35502652348298613,0.351131946032472,0.35825479190935083,0.37618105910788835,0.4083978702807357,0.42102109300095875,0.4279865477408978,0.45495495495495497,0.4707766212970376
753899,2,"Los Angeles, CA",msa,CA,0.5059777102330294,0.4720873786407767,0.41915011037527594,0.41344138605560987,0.40670700958144224,0.4192251461988304,0.4555372320182672,0.46967302783517684,0.5119470455279302,0.5387987724682157,0.5608936670586259,0.575109649122807,0.6049411221426922,0.5788550120640491,0.5623604465709728,0.5292417779000963,0.5150037509377344,0.5081158291131022,0.5219298245614035,0.5181637223189848,0.5279556124626548,0.5301548492257538,0.512480252764613,0.5311278195488722,0.5421899529042387,0.4803940506084605,0.41685429398520424,0.411503442149678,0.4942528735632184,0.5006094375761797,0.45108834827144684,0.418625,0.383444011907488,0.3678861788617886,0.348083354772318,0.3596309111880046,0.37363323961262107,0.33570975918884666,0.28261594928261596,0.23726148039421263,0.22461264073124512,0.20323325635103925,0.20531219877905107,0.22319762975968396,0.24199007220216606,0.24615751221255808,0.24281429642589353,0.24894252301567554,0.2593952106275127,0.20414470096346118,0.16485303314571606,0.1527333247983613,0.1663563829787234,0.2070679924751411,0.30981746423285644,0.41637010676156583,0.47808105872622003,0.5139772508193561,0.5297273133661153,0.5698245614035088,0.5989982321744255,0.532051282051282,0.4546636937941286,0.3902089307660795,0.34191239134140106,0.3203899815094974,0.30520117762512267,0.3090530697190427,0.35607496315013687,0.37505214851898205,0.3967841097186096,0.4263261296660118,0.45992152466367714,0.38213836477987423,0.348475671310317,0.32579350601970086,0.3184604904632153,0.3319946452476573,0.3526487227841591,0.39371047083626143,0.4135523613963039,0.4384587289992695,0.4376480723670041,0.4743537135822733,0.4820083682008368,0.43521675596687776,0.41485691089912724,0.4053520114942529,0.4250140423141734,0.45834113461898524,0.4836312157140329,0.5055945382135407,0.5217951075961008,0.5179360311009013,0.5062457415398592,0.5360230547550432,0.5513465522343889
394463,3,"Chicago, IL",msa,IL,0.7728937728937729,0.7668552569542668,0.7274706138441446,0.6942331288343558,0.6813573791484366,0.6684865900383141,0.6872642556023962,0.7076839237057221,0.727692085916102,0.7371069182389937,0.7553540722213538,0.7752642314110885,0.7853206412825652,0.7634744947064485,0.7230941704035875,0.7141158282792246,0.6901729709180764,0.6927322046581237,0.7000095721259691,0.7198530912058764,0.724968152866242,0.7375111224100673,0.7581973349303788,0.7689509675541976,0.7818955042527339,0.7710867006669282,0.7236753856472167,0.6994370990967405,0.7233137829912023,0.6972985192720697,0.6505798090040927,0.6338123415046492,0.6114382583868665,0.6043594306049822,0.6032819603060207,0.6139674378748929,0.6223665452241407,0.6136438718202841,0.5421070196907332,0.453877139979859,0.3928099641441781,0.37426767100357605,0.3810125515963272,0.42451433051659554,0.47014626327389303,0.4932309988274171,0.51822191272052,0.5206494881750794,0.5577563249001332,0.49097938144329895,0.4030612244897959,0.329486717153504,0.31365191479969096,0.3089608583349891,0.3651665273964426,0.4566356921610674,0.5181540098417343,0.5465759924086667,0.5800802626778548,0.6177514792899408,0.6355859709153122,0.5854414042333506,0.49295056905045015,0.4291890022479682,0.3642887900100474,0.34531067583344144,0.36343919442292794,0.40089634234494725,0.4185287040220007,0.45571010248901905,0.48895560797769677,0.5362956445226573,0.5476051401869159,0.5093984962406015,0.4469954082651228,0.37648040033361135,0.35964516614043,0.34853819072401654,0.36578171091445427,0.4170245398773006,0.4557009345794393,0.48822383566495486,0.5115806582689963,0.5560975609756098,0.563557010365521,0.5089805211231976,0.45574610684013406,0.4058727569331158,0.3893792071802543,0.3708521369790284,0.4102882361053648,0.4447243627741553,0.47098065376917947,0.49079558187930206,0.507319113341698,0.5502076255190638,0.5860478524070337
394514,4,"Dallas, TX",msa,TX,0.5908009516256939,0.543859649122807,0.5098039215686274,0.47006767308693387,0.4720219209691376,0.4846945972633658,0.5024595924104006,0.5558718861209965,0.5638025594149909,0.592606149341142,0.6101832993890021,0.6274509803921569,0.6494104112740868,0.6029705165151851,0.5838704058526389,0.5522183259643239,0.5486184909670563,0.5633130962705984,0.5649211862142667,0.5900926185798484,0.6269613632529104,0.6034129692832765,0.6080402010050251,0.6328757479760647,0.6391526661796932,0.60480129110349,0.5636635638297872,0.5267733649476388,0.5459232384953218,0.520607934054611,0.5039378691752352,0.4978285147040576,0.4763023893458676,0.46129161652627354,0.4613672496025437,0.45800505425895643,0.45767543859649124,0.38858466722830665,0.31170061582188535,0.22973905840121497,0.19465898677837412,0.1862929816297692,0.19263626519071111,0.22732682694596526,0.26941899861965113,0.2926660196866768,0.29448841981823515,0.2994571773220748,0.29157314833707404,0.24189136381398985,0.1918331374853114,0.15826013034854067,0.16566534577527803,0.2039713459846676,0.2868249340552548,0.4122470572675572,0.505083179297597,0.5392243669204888,0.577388672719412,0.6133837261004891,0.6429229352164568,0.591015541835214,0.5051234671594155,0.4429304547867634,0.42961269115335143,0.43910164123236395,0.46179183135704877,0.5043685464654488,0.5358334969566071,0.5632844075728568,0.5897558640497846,0.6097560975609756,0.6239316239316239,0.5838563081584073,0.5153958944281525,0.5118838730260009,0.504029304029304,0.5369623655913979,0.5618573264781491,0.6078764216601595,0.6171859495931733,0.61723559037493,0.6411688869789428,0.6468294684998974,0.6704730831973899,0.6351534296028881,0.5960410557184751,0.5683746182558534,0.5741140215716487,0.5938577248511439,0.6251748251748251,0.6488926746166951,0.6624322809639455,0.6669760534620383,0.6644470868014268,0.6675283356532113,0.6669508383063371
394692,5,"Houston, TX",msa,TX,0.7230854605993341,0.7016052880075543,0.6902092675635276,0.6505582693649686,0.6545400769003253,0.6442267319804059,0.6601591830605196,0.6673973403478006,0.6884182407937417,0.6933582787652012,0.6982323232323232,0.7039883672621521,0.7032898820608318,0.6845971563981043,0.6813996316758748,0.6679376657824934,0.6525375673376808,0.6485873999093519,0.6550724637681159,0.6806252688943066,0.69155491119971,0.6941580756013745,0.6729068092984982,0.6973153184769257,0.7080332409972299,0.6833333333333333,0.6628359264497878,0.6309420916162489,0.6498054474708171,0.6327550312283137,0.6187008784096163,0.6128465179175119,0.6140060656189689,0.6007421660252886,0.59255079006772,0.5991408242717143,0.6082882132444815,0.5704569606801275,0.5123933360422592,0.4434371304690579,0.37828742365698614,0.3490243633557491,0.3583058180576113,0.3989051945026788,0.43451853726433,0.4543305991936605,0.4669976635514019,0.4653175342830515,0.45423340961098396,0.42265907915157785,0.36657997399219766,0.32202926295637907,0.3127991937515747,0.33758363842949124,0.38876537720468357,0.47263829156161946,0.5684423465947404,0.5973274830474671,0.6303724928366762,0.6567093409198672,0.6728567007118539,0.6436927772126144,0.6040364350776924,0.5437127976190477,0.5379055820390589,0.5400246305418719,,,0.625130452932582,0.6262928062514365,0.6427626356178884,0.674511901577962,0.6891477621091355,0.6465955284552846,0.6221848031993265,0.5934065934065934,0.5887042062415196,0.5915547024952016,0.6101822280668796,0.641372351160444,0.6463281760732186,0.6576230006074104,0.6525338685398896,0.6748437861606109,0.6907797213163356,0.67,0.6492056676685273,0.6192090395480226,0.6053511705685619,0.6460238054165948,0.6597209959385485,0.680566182096404,0.6988249845392702,0.7035217035217035,0.69765625,0.721442453033902,0.7159987377721678
395209,6,"Washington, DC",msa,VA,0.5486202365308804,0.49212303075768943,0.4413319238900634,0.38256762559038215,0.3798129812981298,0.40640520637095395,0.4316396018858041,0.4672812725958062,0.4909809735606622,0.4785939612438035,0.5123910050481872,0.5329110437895896,0.5388909564570152,0.4900398406374502,0.42026989809969706,0.39239310181904086,0.3798076923076923,0.4059633027522936,0.4268319199826049,0.4420710471325749,0.47166159800940005,0.44125192406362235,0.4543239951278928,0.48242027800490594,0.513431706394249,0.4248002778742619,0.3590473725084132,0.32150537634408605,0.3835616438356164,0.367863815652896,0.33105486791058564,0.31200463947419294,0.2977485928705441,0.27464964964964966,0.27691632533645405,0.3107344632768362,0.31597989949748745,0.2745544178991278,0.22133712660028448,0.19080987937966687,0.15758165693272766,0.17462264150943396,0.20058321183086858,0.2457627118644068,0.27377844088026854,0.28878980891719747,0.31391460905349794,0.31896196622271045,0.32035474799913477,0.24287459283387622,0.1768124364375999,0.15476510067114094,0.1582324455205811,0.21233304206715767,0.276541735105271,0.36274359367807274,0.38996138996138996,0.3993083807973963,0.4369158878504673,0.46332916145181474,0.4803014731072285,0.3868179362506753,0.3120537589248215,0.2459382615759545,0.24343286017294827,0.24488501189532116,0.2591427447896186,0.28677875429881544,0.30517647058823527,0.3174370261677672,0.36373333333333335,0.3998221695317131,0.4007809726659567,0.30993456276026177,0.2569913211186114,0.24055703929797786,0.23042394014962594,0.2523264137437366,0.2826861417883862,0.3191735856342923,0.3416590284142988,0.3299595141700405,0.36980947728383,0.3864334672654219,0.39531043593130777,0.3293269230769231,0.30306096635466734,0.2739382239382239,0.31172678166928036,0.3608470902117725,0.39239149848187177,0.420759594352754,0.4400871459694989,0.4362664473684211,0.45972644376899696,0.47729422894985807,0.4775707384403037
394974,7,"Philadelphia, PA",msa,PA,0.6544574982722875,0.646964856230032,0.5977125808055693,0.6051401869158879,0.5561773568661214,0.5504424778761062,0.5701866530299157,0.5853658536585366,0.618752154429507,0.6297696803025095,0.6440264716126786,0.6458031837916064,0.6597510373443983,0.6749773345421578,0.6068875893437297,0.5795672418515475,0.545230631437528,0.5288906784779545,0.5468376439904369,0.5770084332001776,0.6049180327868853,0.591866166714739,0.6025168815224063,0.6028452874925904,0.6519570222563316,0.6025263157894737,0.5503714710252601,0.5146009085009734,0.5359399684044234,0.5189323401613904,0.46993092238927264,0.4389042175798187,0.42413998806919867,0.4103129739418172,0.39472030169704586,0.415006038647343,0.43283898305084745,0.4328786791098349,0.37797998180163783,0.34213980964883495,0.2945448925977438,0.2689847656704268,0.26849626912862024,0.29815809669992327,0.32932456999021115,0.3590018371096142,0.3727764887857695,0.36672274048019576,0.38288288288288286,0.3840078973346496,0.333456017666544,0.2769556025369979,0.25599616245602813,0.2516528925619835,0.29846153846153844,0.34239213879932445,0.39159572541206306,0.40340550767290306,0.43707093821510296,0.4773772078393419,0.5270049099836334,0.4973770491803279,0.42964352720450283,0.37859386325199323,0.35456606885178316,0.32441942294159043,0.3133220195163343,0.3382610387084225,0.3625287356321839,0.37735849056603776,0.38530066815144765,0.4438489025012762,0.4727088948787062,0.45357023131076096,0.3965287049399199,0.3661461869201177,0.3294401933145389,0.3216918897943345,0.3450413223140496,0.37768817204301075,0.40096618357487923,0.41704619388418995,0.42736892736892734,0.46001398927488923,0.4864535768645358,0.47350883038987,0.40972411909314393,0.3827517226050233,0.3568556493767591,0.34576507493900316,0.3760732684602175,0.4060735838037765,0.43071965628356607,0.4334837739093058,0.4472511144130758,0.47811009969657564,0.5066533599467731
394856,8,"Miami, FL",msa,FL,0.829553264604811,0.8154722036168788,0.8060921248142645,0.8041187739463601,0.8007001166861144,0.8010645375914837,0.8024471068060158,0.8018240078876017,0.7906327543424317,0.8089033659066233,0.8137344272257673,0.8119764194849519,0.8278041074249605,0.8140013726835964,0.8214456677836285,0.8097452486858067,0.8031466566772804,0.7936575958860081,0.7991522002422285,0.7980582524271844,0.8115802171290711,0.7969818439047395,0.7942353883106485,0.8044272021907805,0.8116030534351145,0.8129271070615034,0.7913571910871033,0.766612641815235,0.7815160113498176,0.7787895018746652,0.7601601601601602,0.7538824454491841,0.744609956879655,0.72975432211101,0.725987525987526,0.7286633061011646,0.7316986496090974,0.7310653786924262,0.6938737040527804,0.6572546826949958,0.6150096476084087,0.5705727512026868,0.5397502601456816,0.5485968514715948,0.5511692230324365,0.5652792140641159,0.5666666666666667,0.5415847310584153,0.5560504825538233,0.5080656473558703,0.4601603999583377,0.4241232014388489,0.4125732042548106,0.4337197580645161,0.4788309636650869,0.5550007565441065,0.6108509607621508,0.6429313929313929,0.6893625419380304,0.7106490478041197,0.7409024745269287,0.7267989577069554,0.7053903345724907,0.7000614628149969,0.6854949273375377,0.6773608592551262,0.6595205941931127,0.669034749034749,0.6499477533960293,0.6867383512544802,0.7116318344944057,0.7386455798864558,0.7598602096854717,0.7602196461256864,0.7494780793319415,0.7553464499572284,0.745913190529876,0.7594284764911114,0.7455,0.7457481532382753,0.7637992084982296,0.7693392425463336,0.7808687164470474,0.7933319527852557,0.8112388250319285,0.7953121373868647,0.7772405456743222,0.7891444031112614,0.7856268578422801,0.8031752104055088,0.7946445408259476,0.8040076335877863,0.8078319006685769,0.8004107542942495,0.8016472203157172,0.8069153776160145,0.8257985257985258
394347,9,"Atlanta, GA",msa,GA,0.6648597690313457,0.6188449848024317,0.5812356979405034,0.5352212893126512,0.5167015900406755,0.5360226992351345,0.5447825551312061,0.5828394743622778,0.5883386581469648,0.6117153511497825,0.621317157712305,0.6327780968791882,0.6479012345679013,0.6207377866400797,0.6016567359395437,0.5759246805648958,0.5605500346660504,0.5708018523031928,0.5670666508257098,0.5932584269662922,0.6050494610955264,0.6203087381390738,0.634224239367961,0.6346242155212001,0.6606950140297864,0.6224738675958188,0.5764792899408284,0.5225395732966277,0.5344164919636618,0.5467687074829932,0.51996518333152,0.5151656556229585,0.490684732639729,0.4682968788400098,0.46551475881929444,0.4551087673038893,0.4738007380073801,0.4303776683087028,0.361467667716154,0.3041388204947825,0.27157772621809745,0.2585656960592654,0.2626251749757726,0.2945001653256916,0.3155870688619156,0.32822124450031426,0.31847379239465573,0.3296777687516924,0.34322508398656215,0.3177108241670652,0.273406862745098,0.236601979180054,0.23036776307804346,0.2580566107094719,0.310467769537935,0.4150413918899958,0.4980694980694981,0.5333575713506635,0.5603907637655418,0.5862938345175338,0.5952746241178275,0.5435932827237175,0.48823836905384216,0.4294173829990449,0.412056151940545,0.40469753295032107,0.41109785202863963,0.44789961811238405,0.4852200569301511,0.4851642129105323,0.5164473684210527,0.547349459598559,0.5690430314707772,0.5206030150753769,0.47557529269277354,0.450828729281768,0.44746436857805766,0.46586896822283247,0.4867790594498669,0.5357003511509949,0.5480339588918678,0.5641136906053373,0.5607692307692308,0.5846599131693199,0.5967637540453075,0.58157602663707,0.5437219730941704,0.5087101193971423,0.49562571319893495,0.5380729653882133,0.5537856440511307,0.5877641824249166,0.6068262411347518,0.6001751696956427,0.6108333333333333,0.619420702754036,0.6516893068617207
